date,T2M,T2M_MAX,T2M_MIN,RH2M,WS2M
2020-01-01,0.5651155368769731,0.4778051806114263,0.6721506461798502,1.0,0.9379439576163846
2020-01-02,0.5660454773897627,0.4788968497471968,0.672857157987152,0.9988217302837672,0.938051434746133
2020-01-03,0.5669754179025521,0.47998851888296734,0.6735636697944535,0.997643460567534,0.9381589118758812
2020-01-04,0.5679053584153417,0.4810801880187383,0.6742701816017552,0.9964651908513011,0.9382663890056295
2020-01-05,0.5688352989281313,0.4821718571545093,0.674976693409057,0.9952869211350683,0.9383738661353779
2020-01-06,0.5697652394409205,0.4832635262902798,0.6756832052163587,0.9941086514188355,0.9384813432651262
2020-01-07,0.5706951799537101,0.4843551954260503,0.6763897170236607,0.9929303817026027,0.9385888203948745
2020-01-08,0.5716251204664997,0.48544686456182085,0.6770962288309624,0.9917521119863699,0.9386962975246228
2020-01-09,0.5725550609792893,0.48653853369759137,0.6778027406382642,0.9905738422701371,0.9388037746543711
2020-01-10,0.5734850014920785,0.4876302028333619,0.6785092524455657,0.9893955725539039,0.9389112517841195
2020-01-11,0.5744149420048681,0.48872187196913286,0.6792157642528674,0.9882173028376711,0.9390187289138677
2020-01-12,0.5753448825176577,0.4898135411049038,0.6799222760601692,0.9870390331214383,0.9391262060436161
2020-01-13,0.5762748230304469,0.49090521024067435,0.6806287878674709,0.985860763405205,0.9392336831733644
2020-01-14,0.5772047635432365,0.4919968793764449,0.6813352996747727,0.9846824936889722,0.9393411603031128
2020-01-15,0.5781347040560261,0.4930885485122154,0.6820418114820742,0.9835042239727394,0.939448637432861
2020-01-16,0.5790646445688155,0.4941802176479859,0.682748323289376,0.9823259542565062,0.9395561145626093
2020-01-17,0.5799945850816051,0.49527188678375644,0.6834548350966777,0.9811476845402733,0.9396635916923577
2020-01-18,0.5809245255943944,0.4963635559195274,0.6841613469039797,0.9799694148240405,0.939771068822106
2020-01-19,0.5818544661071838,0.4974552250552984,0.6848678587112814,0.9787911451078077,0.9398785459518543
2020-01-20,0.5827844066199734,0.4985468941910689,0.6855743705185832,0.9776128753915749,0.9399860230816026
2020-01-21,0.583714347132763,0.4996385633268394,0.6862808823258849,0.9764346056753421,0.940093500211351
2020-01-22,0.5846442876455527,0.50073023246261,0.6869873941331864,0.9752563359591093,0.9402009773410993
2020-01-23,0.5855742281583418,0.5018219015983805,0.6876939059404882,0.9740780662428761,0.9403084544708475
2020-01-24,0.5865041686711314,0.502913570734151,0.6884004177477899,0.9728997965266433,0.9404159316005959
2020-01-25,0.587434109183921,0.504005239869922,0.6891069295550917,0.9717215268104105,0.9405234087303442
2020-01-26,0.5883640496967102,0.5050969090056929,0.6898134413623934,0.9705432570941772,0.9406308858600926
2020-01-27,0.5892939902094998,0.5061885781414635,0.6905199531696949,0.9693649873779444,0.9407383629898408
2020-01-28,0.5902239307222894,0.507280247277234,0.6912264649769969,0.9681867176617116,0.9408458401195892
2020-01-29,0.5911538712350788,0.5083719164130045,0.6919329767842987,0.9670084479454784,0.9409533172493375
2020-01-30,0.5920838117478684,0.509463585548775,0.6926394885916004,0.9658301782292456,0.9410607943790859
2020-01-31,0.5930137522606578,0.510555254684546,0.6933460003989022,0.9646519085130127,0.9411682715088341
2020-02-01,0.5939436927734472,0.5116469238203165,0.6940525122062039,0.9634736387967799,0.9412757486385824
2020-02-02,0.5948736332862368,0.5127385929560875,0.6947590240135054,0.9622953690805471,0.9413832257683308
2020-02-03,0.5958035737990264,0.513830262091858,0.6954655358208072,0.9611170993643143,0.9414907028980791
2020-02-04,0.596733514311816,0.5149219312276285,0.6961720476281089,0.9599388296480815,0.9415981800278274
2020-02-05,0.5976634548246051,0.516013600363399,0.6968785594354107,0.9587605599318483,0.9417056571575757
2020-02-06,0.5985933953373948,0.5171052694991696,0.6975850712427124,0.9575822902156155,0.941813134287324
2020-02-07,0.5995233358501844,0.5181969386349405,0.6982915830500139,0.9564040204993827,0.9419206114170724
2020-02-08,0.6004532763629735,0.5192886077707111,0.6989980948573161,0.9552257507831494,0.9420280885468206
2020-02-09,0.6013832168757631,0.520380276906482,0.6997046066646176,0.9540474810669166,0.942135565676569
2020-02-10,0.6023131573885527,0.5214719460422526,0.7004111184719194,0.9528692113506838,0.9422430428063173
2020-02-11,0.6032430979013421,0.5225636151780231,0.7011176302792211,0.9516909416344506,0.9423505199360657
2020-02-12,0.6041730384141317,0.5236552843137936,0.7018241420865229,0.9505126719182178,0.9424579970658139
